process,systematic,variation,bin,edge_lo,edge_hi,value
Other,Higgs_ps_fsr,Down,10,0.0050779368864586815,0.006105206239196243,0.08836512949161812
Other,Higgs_ps_fsr,Down,11,0.006105206239196243,0.007522517248260182,0.09464750885029227
Other,Higgs_ps_fsr,Down,12,0.007522517248260182,0.009719243336259968,0.12107861946046095
Other,Higgs_ps_fsr,Down,13,0.009719243336259968,0.013643487834444395,0.19811691936472975
Other,Higgs_ps_fsr,Down,14,0.013643487834444395,0.022087249077993153,0.6872024246250111
Other,Higgs_ps_fsr,Down,15,0.022087249077993153,0.04393358703334,2.474762903417316
Other,Higgs_ps_fsr,Down,16,0.04393358703334,0.10073404070562539,5.477310203351332
Other,Higgs_ps_fsr,Down,17,0.10073404070562539,0.23767632438315117,8.71548508050361
Other,Higgs_ps_fsr,Down,18,0.23767632438315117,0.4957539730742803,13.65874351316339
Other,Higgs_ps_fsr,Down,19,0.4957539730742803,1.0,22.8005113521077
Other,Higgs_ps_fsr,Up,0,0.0,0.0009567917389306952,0.020545431095530996
Other,Higgs_ps_fsr,Up,1,0.0009567917389306952,0.0011761846848516988,0.0233202550327117
Other,Higgs_ps_fsr,Up,2,0.0011761846848516988,0.0014056492364034057,0.02832379875024492
Other,Higgs_ps_fsr,Up,3,0.0014056492364034057,0.0016879615058736856,0.031508153237030004
Other,Higgs_ps_fsr,Up,4,0.0016879615058736856,0.002029518495153339,0.035703018604182526
Other,Higgs_ps_fsr,Up,5,0.002029518495153339,0.0024498090280613213,0.04927630914354908
Other,Higgs_ps_fsr,Up,6,0.0024498090280613213,0.0029563838476912704,0.05827468296523958
Other,Higgs_ps_fsr,Up,7,0.0029563838476912704,0.003557510286689314,0.06606286229776365
Other,Higgs_ps_fsr,Up,8,0.003557510286689314,0.004267894997991053,0.07517755603405385
Other,Higgs_ps_fsr,Up,9,0.004267894997991053,0.0050779368864586815,0.0827071191667435
Other,Higgs_ps_fsr,Up,10,0.0050779368864586815,0.006105206239196243,0.08046170067416286
Other,Higgs_ps_fsr,Up,11,0.006105206239196243,0.007522517248260182,0.09802935690969272
Other,Higgs_ps_fsr,Up,12,0.007522517248260182,0.009719243336259968,0.11588320081802683
Other,Higgs_ps_fsr,Up,13,0.009719243336259968,0.013643487834444395,0.21131981335379602
Other,Higgs_ps_fsr,Up,14,0.013643487834444395,0.022087249077993153,0.6840055565715358
Other,Higgs_ps_fsr,Up,15,0.022087249077993153,0.04393358703334,2.4682720358042847
Other,Higgs_ps_fsr,Up,16,0.04393358703334,0.10073404070562539,5.491040439710925
Other,Higgs_ps_fsr,Up,17,0.10073404070562539,0.23767632438315117,8.915657273971417
Other,Higgs_ps_fsr,Up,18,0.23767632438315117,0.4957539730742803,13.939917690694113
Other,Higgs_ps_fsr,Up,19,0.4957539730742803,1.0,23.07590353965948
Other,Higgs_ps_isr,Down,0,0.0,0.0009567917389306952,0.021017882296899333
Other,Higgs_ps_isr,Down,1,0.0009567917389306952,0.0011761846848516988,0.02314646815540606
Other,Higgs_ps_isr,Down,2,0.0011761846848516988,0.0014056492364034057,0.02748169844838634
Other,Higgs_ps_isr,Down,3,0.0014056492364034057,0.0016879615058736856,0.03152588914071813
Other,Higgs_ps_isr,Down,4,0.0016879615058736856,0.002029518495153339,0.03668526320845275
Other,Higgs_ps_isr,Down,5,0.002029518495153339,0.0024498090280613213,0.04860468786618838
Other,Higgs_ps_isr,Down,6,0.0024498090280613213,0.0029563838476912704,0.060608316679354235
Other,Higgs_ps_isr,Down,7,0.0029563838476912704,0.003557510286689314,0.06740454171257432
Other,Higgs_ps_isr,Down,8,0.003557510286689314,0.004267894997991053,0.07526144970047766
Other,Higgs_ps_isr,Down,9,0.004267894997991053,0.0050779368864586815,0.08280481237876802
Other,Higgs_ps_isr,Down,10,0.0050779368864586815,0.006105206239196243,0.08348410700054532
Other,Higgs_ps_isr,Down,11,0.006105206239196243,0.007522517248260182,0.09607815979536194
Other,Higgs_ps_isr,Down,12,0.007522517248260182,0.009719243336259968,0.11876742507554827
Other,Higgs_ps_isr,Down,13,0.009719243336259968,0.013643487834444395,0.20927982930796107
Other,Higgs_ps_isr,Down,14,0.013643487834444395,0.022087249077993153,0.6951079875967519
Other,Higgs_ps_isr,Down,15,0.022087249077993153,0.04393358703334,2.5238177704328373
Other,Higgs_ps_isr,Down,16,0.04393358703334,0.10073404070562539,5.605543406889466
Other,Higgs_ps_isr,Down,17,0.10073404070562539,0.23767632438315117,9.016132124944829
Other,Higgs_ps_isr,Down,18,0.23767632438315117,0.4957539730742803,14.05010919235772
Other,Higgs_ps_isr,Down,19,0.4957539730742803,1.0,22.859546530299625
Other,Higgs_ps_isr,Up,0,0.0,0.0009567917389306952,0.02017212582447654
Other,Higgs_ps_isr,Up,1,0.0009567917389306952,0.0011761846848516988,0.02309910013255971
Other,Higgs_ps_isr,Up,2,0.0011761846848516988,0.0014056492364034057,0.028126231273585198
Other,Higgs_ps_isr,Up,3,0.0014056492364034057,0.0016879615058736856,0.03179467745975677
Other,Higgs_ps_isr,Up,4,0.0016879615058736856,0.002029518495153339,0.036391897181731137
Other,Higgs_ps_isr,Up,5,0.002029518495153339,0.0024498090280613213,0.048645050974345266
Other,Higgs_ps_isr,Up,6,0.0024498090280613213,0.0029563838476912704,0.0595053725870211
Other,Higgs_ps_isr,Up,7,0.0029563838476912704,0.003557510286689314,0.0659125747219631
Other,Higgs_ps_isr,Up,8,0.003557510286689314,0.004267894997991053,0.0750002880750007
Other,Higgs_ps_isr,Up,9,0.004267894997991053,0.0050779368864586815,0.07976280096893296
Other,Higgs_ps_isr,Up,10,0.0050779368864586815,0.006105206239196243,0.08323387517235747
Other,Higgs_ps_isr,Up,11,0.006105206239196243,0.007522517248260182,0.09676254972587173
Other,Higgs_ps_isr,Up,12,0.007522517248260182,0.009719243336259968,0.11796900624805584
Other,Higgs_ps_isr,Up,13,0.009719243336259968,0.013643487834444395,0.2049861904011281
Other,Higgs_ps_isr,Up,14,0.013643487834444395,0.022087249077993153,0.6746311741736439
Other,Higgs_ps_isr,Up,15,0.022087249077993153,0.04393358703334,2.4242216488883965
Other,Higgs_ps_isr,Up,16,0.04393358703334,0.10073404070562539,5.3619237355386415
Other,Higgs_ps_isr,Up,17,0.10073404070562539,0.23767632438315117,8.710373631395441
Other,Higgs_ps_isr,Up,18,0.23767632438315117,0.4957539730742803,13.72530401853238
Other,Higgs_ps_isr,Up,19,0.4957539730742803,1.0,23.056165655253487
Signal,,nominal,0,0.0,0.0009567917389306952,9.813937189326191e-06
Signal,,nominal,1,0.0009567917389306952,0.0011761846848516988,4.182482840748773e-06
Signal,,nominal,2,0.0011761846848516988,0.0014056492364034057,9.481957435433137e-06
Signal,,nominal,3,0.0014056492364034057,0.0016879615058736856,1.8324270059894684e-06
Signal,,nominal,4,0.0016879615058736856,0.002029518495153339,1.8893374137746734e-05
Signal,,nominal,5,0.002029518495153339,0.0024498090280613213,1.641449019582639e-05
Signal,,nominal,6,0.0024498090280613213,0.0029563838476912704,6.268030147441965e-06
Signal,,nominal,7,0.0029563838476912704,0.003557510286689314,1.8147165059708754e-05
Signal,,nominal,8,0.003557510286689314,0.004267894997991053,1.2356760415502635e-05
Signal,,nominal,9,0.004267894997991053,0.0050779368864586815,-9.79342725447707e-06
Signal,,nominal,10,0.0050779368864586815,0.006105206239196243,2.5217695015819757e-05
Signal,,nominal,11,0.006105206239196243,0.007522517248260182,3.380168802218985e-05
Signal,,nominal,12,0.007522517248260182,0.009719243336259968,3.251131647839269e-05
Signal,,nominal,13,0.009719243336259968,0.013643487834444395,7.207523964521977e-05
Signal,,nominal,14,0.013643487834444395,0.022087249077993153,0.00016677337750784405
Signal,,nominal,15,0.022087249077993153,0.04393358703334,0.0005453651805020212
Signal,,nominal,16,0.04393358703334,0.10073404070562539,0.0013161631717797289
Signal,,nominal,17,0.10073404070562539,0.23767632438315117,0.003219060266032515
Signal,,nominal,18,0.23767632438315117,0.4957539730742803,0.009213029552190952
Signal,,nominal,19,0.4957539730742803,1.0,0.03706564257173818
Signal,CMS_ctag2d,Down,0,0.0,0.0009567917389306952,7.997672042984066e-06
Signal,CMS_ctag2d,Down,1,0.0009567917389306952,0.0011761846848516988,5.969118460817602e-06
Signal,CMS_ctag2d,Down,2,0.0011761846848516988,0.0014056492364034057,1.043096513974188e-05
Signal,CMS_ctag2d,Down,3,0.0014056492364034057,0.0016879615058736856,7.197329343760714e-06
Signal,CMS_ctag2d,Down,4,0.0016879615058736856,0.002029518495153339,1.751251786131109e-05
Signal,CMS_ctag2d,Down,5,0.002029518495153339,0.0024498090280613213,2.199198907657917e-05
Signal,CMS_ctag2d,Down,6,0.0024498090280613213,0.0029563838476912704,9.017070505013921e-06
Signal,CMS_ctag2d,Down,7,0.0029563838476912704,0.003557510286689314,1.5212163997206524e-05
Signal,CMS_ctag2d,Down,8,0.003557510286689314,0.004267894997991053,1.4972385857079027e-05
Signal,CMS_ctag2d,Down,9,0.004267894997991053,0.0050779368864586815,-7.882454598002244e-06
Signal,CMS_ctag2d,Down,10,0.0050779368864586815,0.006105206239196243,1.7316080804630383e-05
Signal,CMS_ctag2d,Down,11,0.006105206239196243,0.007522517248260182,4.608696814843843e-05
Signal,CMS_ctag2d,Down,12,0.007522517248260182,0.009719243336259968,3.2599347496130196e-05
Signal,CMS_ctag2d,Down,13,0.009719243336259968,0.013643487834444395,7.675030618355545e-05
Signal,CMS_ctag2d,Down,14,0.013643487834444395,0.022087249077993153,0.00015067234840749748
Signal,CMS_ctag2d,Down,15,0.022087249077993153,0.04393358703334,0.0005375084061113769
Signal,CMS_ctag2d,Down,16,0.04393358703334,0.10073404070562539,0.001347330983614926
Signal,CMS_ctag2d,Down,17,0.10073404070562539,0.23767632438315117,0.0034460082605425914
Signal,CMS_ctag2d,Down,18,0.23767632438315117,0.4957539730742803,0.009796280026737058
Signal,CMS_ctag2d,Down,19,0.4957539730742803,1.0,0.034558250855209895
Signal,CMS_ctag2d,Up,0,0.0,0.0009567917389306952,1.6473883333386244e-05
Signal,CMS_ctag2d,Up,1,0.0009567917389306952,0.0011761846848516988,4.428247428888578e-06
Signal,CMS_ctag2d,Up,2,0.0011761846848516988,0.0014056492364034057,5.982785103192312e-06
Signal,CMS_ctag2d,Up,3,0.0014056492364034057,0.0016879615058736856,-9.881347672325299e-06
Signal,CMS_ctag2d,Up,4,0.0016879615058736856,0.002029518495153339,2.3456001805807708e-05
Signal,CMS_ctag2d,Up,5,0.002029518495153339,0.0024498090280613213,9.101164364084185e-06
Signal,CMS_ctag2d,Up,6,0.0024498090280613213,0.0029563838476912704,2.535659972154992e-06
Signal,CMS_ctag2d,Up,7,0.0029563838476912704,0.003557510286689314,3.2585114202135806e-05
Signal,CMS_ctag2d,Up,8,0.003557510286689314,0.004267894997991053,1.6110152668305793e-05
Signal,CMS_ctag2d,Up,9,0.004267894997991053,0.0050779368864586815,-1.6531602543245043e-05
Signal,CMS_ctag2d,Up,10,0.0050779368864586815,0.006105206239196243,4.151264629564766e-05
Signal,CMS_ctag2d,Up,11,0.006105206239196243,0.007522517248260182,2.7484746132119966e-05
Signal,CMS_ctag2d,Up,12,0.007522517248260182,0.009719243336259968,4.8153266418973306e-05
Signal,CMS_ctag2d,Up,13,0.009719243336259968,0.013643487834444395,7.813246815659031e-05
Signal,CMS_ctag2d,Up,14,0.013643487834444395,0.022087249077993153,0.00024402768362460388
Signal,CMS_ctag2d,Up,15,0.022087249077993153,0.04393358703334,0.0008054666224870406
Signal,CMS_ctag2d,Up,16,0.04393358703334,0.10073404070562539,0.0016763663201238514
Signal,CMS_ctag2d,Up,17,0.10073404070562539,0.23767632438315117,0.004209801830280255
Signal,CMS_ctag2d,Up,18,0.23767632438315117,0.4957539730742803,0.011701888994326493
Signal,CMS_ctag2d,Up,19,0.4957539730742803,1.0,0.0517887399557116
Signal,CMS_eff_e_reco_20to75,Down,0,0.0,0.0009567917389306952,9.810564391081206e-06
Signal,CMS_eff_e_reco_20to75,Down,1,0.0009567917389306952,0.0011761846848516988,4.179054923971458e-06
Signal,CMS_eff_e_reco_20to75,Down,2,0.0011761846848516988,0.0014056492364034057,9.478319533932508e-06
Signal,CMS_eff_e_reco_20to75,Down,3,0.0014056492364034057,0.0016879615058736856,1.78811712961347e-06
Signal,CMS_eff_e_reco_20to75,Down,4,0.0016879615058736856,0.002029518495153339,1.8834043334847998e-05
Signal,CMS_eff_e_reco_20to75,Down,5,0.002029518495153339,0.0024498090280613213,1.639460857722833e-05
Signal,CMS_eff_e_reco_20to75,Down,6,0.0024498090280613213,0.0029563838476912704,6.251632404648083e-06
Signal,CMS_eff_e_reco_20to75,Down,7,0.0029563838476912704,0.003557510286689314,1.801692985116705e-05
Signal,CMS_eff_e_reco_20to75,Down,8,0.003557510286689314,0.004267894997991053,1.2222215497943484e-05
Signal,CMS_eff_e_reco_20to75,Down,9,0.004267894997991053,0.0050779368864586815,-9.759262985732054e-06
Signal,CMS_eff_e_reco_20to75,Down,10,0.0050779368864586815,0.006105206239196243,2.5149480198244964e-05
Signal,CMS_eff_e_reco_20to75,Down,11,0.006105206239196243,0.007522517248260182,3.366528299541894e-05
Signal,CMS_eff_e_reco_20to75,Down,12,0.007522517248260182,0.009719243336259968,3.184190945014262e-05
Signal,CMS_eff_e_reco_20to75,Down,13,0.009719243336259968,0.013643487834444395,7.156426411276094e-05
Signal,CMS_eff_e_reco_20to75,Down,14,0.013643487834444395,0.022087249077993153,0.00016558440541358002
Signal,CMS_eff_e_reco_20to75,Down,15,0.022087249077993153,0.04393358703334,0.0005411052676978436
Signal,CMS_eff_e_reco_20to75,Down,16,0.04393358703334,0.10073404070562539,0.001297517195072789
Signal,CMS_eff_e_reco_20to75,Down,17,0.10073404070562539,0.23767632438315117,0.0031801534212293515
Signal,CMS_eff_e_reco_20to75,Down,18,0.23767632438315117,0.4957539730742803,0.009102022940273138
Signal,CMS_eff_e_reco_20to75,Down,19,0.4957539730742803,1.0,0.03668487386209931
Signal,CMS_eff_e_reco_20to75,Up,0,0.0,0.0009567917389306952,9.817309987571176e-06
Signal,CMS_eff_e_reco_20to75,Up,1,0.0009567917389306952,0.0011761846848516988,4.185910757526087e-06
Signal,CMS_eff_e_reco_20to75,Up,2,0.0011761846848516988,0.0014056492364034057,9.48559533693377e-06
Signal,CMS_eff_e_reco_20to75,Up,3,0.0014056492364034057,0.0016879615058736856,1.877368804528518e-06
Signal,CMS_eff_e_reco_20to75,Up,4,0.0016879615058736856,0.002029518495153339,1.895363492751847e-05
Signal,CMS_eff_e_reco_20to75,Up,5,0.002029518495153339,0.0024498090280613213,1.6434371814424456e-05
Signal,CMS_eff_e_reco_20to75,Up,6,0.0024498090280613213,0.0029563838476912704,6.284725755291228e-06
Signal,CMS_eff_e_reco_20to75,Up,7,0.0029563838476912704,0.003557510286689314,1.8278003471945337e-05
Signal,CMS_eff_e_reco_20to75,Up,8,0.003557510286689314,0.004267894997991053,1.2497114739544145e-05
Signal,CMS_eff_e_reco_20to75,Up,9,0.004267894997991053,0.0050779368864586815,-9.835866250747284e-06
Signal,CMS_eff_e_reco_20to75,Up,10,0.0050779368864586815,0.006105206239196243,2.528777511897484e-05
Signal,CMS_eff_e_reco_20to75,Up,11,0.006105206239196243,0.007522517248260182,3.393913590995782e-05
Signal,CMS_eff_e_reco_20to75,Up,12,0.007522517248260182,0.009719243336259968,3.318464069527747e-05
Signal,CMS_eff_e_reco_20to75,Up,13,0.009719243336259968,0.013643487834444395,7.259052553445117e-05
Signal,CMS_eff_e_reco_20to75,Up,14,0.013643487834444395,0.022087249077993153,0.00016799502038453992
Signal,CMS_eff_e_reco_20to75,Up,15,0.022087249077993153,0.04393358703334,0.0005496099497097147
Signal,CMS_eff_e_reco_20to75,Up,16,0.04393358703334,0.10073404070562539,0.0013351325094077095
Signal,CMS_eff_e_reco_20to75,Up,17,0.10073404070562539,0.23767632438315117,0.003258638349882282
Signal,CMS_eff_e_reco_20to75,Up,18,0.23767632438315117,0.4957539730742803,0.009325562853474334
Signal,CMS_eff_e_reco_20to75,Up,19,0.4957539730742803,1.0,0.03745035185661562
Signal,CMS_eff_e_reco_above75,Down,0,0.0,0.0009567917389306952,9.813937189326191e-06
Signal,CMS_eff_e_reco_above75,Down,1,0.0009567917389306952,0.0011761846848516988,4.145018127008107e-06
Signal,CMS_eff_e_reco_above75,Down,2,0.0011761846848516988,0.0014056492364034057,9.481957435433142e-06
Signal,CMS_eff_e_reco_above75,Down,3,0.0014056492364034057,0.0016879615058736856,1.8324270059894684e-06
Signal,CMS_eff_e_reco_above75,Down,4,0.0016879615058736856,0.002029518495153339,1.8893374137746734e-05
Signal,CMS_eff_e_reco_above75,Down,5,0.002029518495153339,0.0024498090280613213,1.641449019582639e-05
Signal,CMS_eff_e_reco_above75,Down,6,0.0024498090280613213,0.0029563838476912704,6.268030147441965e-06
Signal,CMS_eff_e_reco_above75,Down,7,0.0029563838476912704,0.003557510286689314,1.8069122431761174e-05
Signal,CMS_eff_e_reco_above75,Down,8,0.003557510286689314,0.004267894997991053,1.2335374378543286e-05
Signal,CMS_eff_e_reco_above75,Down,9,0.004267894997991053,0.0050779368864586815,-9.70979026416373e-06
Signal,CMS_eff_e_reco_above75,Down,10,0.0050779368864586815,0.006105206239196243,2.521769501581977e-05
Signal,CMS_eff_e_reco_above75,Down,11,0.006105206239196243,0.007522517248260182,3.386435999523196e-05
Signal,CMS_eff_e_reco_above75,Down,12,0.007522517248260182,0.009719243336259968,3.243642779403094e-05
Signal,CMS_eff_e_reco_above75,Down,13,0.009719243336259968,0.013643487834444395,7.199971118447329e-05
Signal,CMS_eff_e_reco_above75,Down,14,0.013643487834444395,0.022087249077993153,0.00016647284456983754
Signal,CMS_eff_e_reco_above75,Down,15,0.022087249077993153,0.04393358703334,0.0005429009371801777
Signal,CMS_eff_e_reco_above75,Down,16,0.04393358703334,0.10073404070562539,0.0013118918051825473
Signal,CMS_eff_e_reco_above75,Down,17,0.10073404070562539,0.23767632438315117,0.003212274592950157
Signal,CMS_eff_e_reco_above75,Down,18,0.23767632438315117,0.4957539730742803,0.009208361264315248
Signal,CMS_eff_e_reco_above75,Down,19,0.4957539730742803,1.0,0.03706089184778022
Signal,CMS_eff_e_reco_above75,Up,0,0.0,0.0009567917389306952,9.813937189326191e-06
Signal,CMS_eff_e_reco_above75,Up,1,0.0009567917389306952,0.0011761846848516988,4.219947554489438e-06
Signal,CMS_eff_e_reco_above75,Up,2,0.0011761846848516988,0.0014056492364034057,9.481957435433139e-06
Signal,CMS_eff_e_reco_above75,Up,3,0.0014056492364034057,0.0016879615058736856,1.8324270059894684e-06
Signal,CMS_eff_e_reco_above75,Up,4,0.0016879615058736856,0.002029518495153339,1.889337413774674e-05
Signal,CMS_eff_e_reco_above75,Up,5,0.002029518495153339,0.0024498090280613213,1.641449019582639e-05
Signal,CMS_eff_e_reco_above75,Up,6,0.0024498090280613213,0.0029563838476912704,6.268030147441965e-06
Signal,CMS_eff_e_reco_above75,Up,7,0.0029563838476912704,0.003557510286689314,1.8225207687656348e-05
Signal,CMS_eff_e_reco_above75,Up,8,0.003557510286689314,0.004267894997991053,1.237814645246197e-05
Signal,CMS_eff_e_reco_above75,Up,9,0.004267894997991053,0.0050779368864586815,-9.877064244790437e-06
Signal,CMS_eff_e_reco_above75,Up,10,0.0050779368864586815,0.006105206239196243,2.521769501581977e-05
Signal,CMS_eff_e_reco_above75,Up,11,0.006105206239196243,0.007522517248260182,3.3739016049147725e-05
Signal,CMS_eff_e_reco_above75,Up,12,0.007522517248260182,0.009719243336259968,3.258620516275449e-05
Signal,CMS_eff_e_reco_above75,Up,13,0.009719243336259968,0.013643487834444395,7.215076810596625e-05
Signal,CMS_eff_e_reco_above75,Up,14,0.013643487834444395,0.022087249077993153,0.00016707638314080733
Signal,CMS_eff_e_reco_above75,Up,15,0.022087249077993153,0.04393358703334,0.0005478496391001911
Signal,CMS_eff_e_reco_above75,Up,16,0.04393358703334,0.10073404070562539,0.0013204488047718456
Signal,CMS_eff_e_reco_above75,Up,17,0.10073404070562539,0.23767632438315117,0.003225853075593787
Signal,CMS_eff_e_reco_above75,Up,18,0.23767632438315117,0.4957539730742803,0.009217700237826504
Signal,CMS_eff_e_reco_above75,Up,19,0.4957539730742803,1.0,0.037070393928310796
Signal,CMS_eff_e_reco_below20,Down,0,0.0,0.0009567917389306952,9.70470189139327e-06
Signal,CMS_eff_e_reco_below20,Down,1,0.0009567917389306952,0.0011761846848516988,3.95011990113565e-06
Signal,CMS_eff_e_reco_below20,Down,2,0.0011761846848516988,0.0014056492364034057,9.30443092006167e-06
Signal,CMS_eff_e_reco_below20,Down,3,0.0014056492364034057,0.0016879615058736856,1.8324270059894684e-06
Signal,CMS_eff_e_reco_below20,Down,4,0.0016879615058736856,0.002029518495153339,1.8615632247576617e-05
Signal,CMS_eff_e_reco_below20,Down,5,0.002029518495153339,0.0024498090280613213,1.603056189953731e-05
Signal,CMS_eff_e_reco_below20,Down,6,0.0024498090280613213,0.0029563838476912704,6.481579909973653e-06
Signal,CMS_eff_e_reco_below20,Down,7,0.0029563838476912704,0.003557510286689314,1.7205075942259475e-05
Signal,CMS_eff_e_reco_below20,Down,8,0.003557510286689314,0.004267894997991053,1.1905751081725326e-05
Signal,CMS_eff_e_reco_below20,Down,9,0.004267894997991053,0.0050779368864586815,-1.0012856366979172e-05
Signal,CMS_eff_e_reco_below20,Down,10,0.0050779368864586815,0.006105206239196243,2.344736787760923e-05
Signal,CMS_eff_e_reco_below20,Down,11,0.006105206239196243,0.007522517248260182,3.266480220883412e-05
Signal,CMS_eff_e_reco_below20,Down,12,0.007522517248260182,0.009719243336259968,3.1312237119477564e-05
Signal,CMS_eff_e_reco_below20,Down,13,0.009719243336259968,0.013643487834444395,6.985175534040376e-05
Signal,CMS_eff_e_reco_below20,Down,14,0.013643487834444395,0.022087249077993153,0.00015582928663230395
Signal,CMS_eff_e_reco_below20,Down,15,0.022087249077993153,0.04393358703334,0.0005233033231292525
Signal,CMS_eff_e_reco_below20,Down,16,0.04393358703334,0.10073404070562539,0.001259812076831803
Signal,CMS_eff_e_reco_below20,Down,17,0.10073404070562539,0.23767632438315117,0.0030557648238219337
Signal,CMS_eff_e_reco_below20,Down,18,0.23767632438315117,0.4957539730742803,0.00874864475388754
Signal,CMS_eff_e_reco_below20,Down,19,0.4957539730742803,1.0,0.03550158652414575
Signal,CMS_eff_e_reco_below20,Up,0,0.0,0.0009567917389306952,9.92955830348113e-06
Signal,CMS_eff_e_reco_below20,Up,1,0.0009567917389306952,0.0011761846848516988,4.425321318372016e-06
Signal,CMS_eff_e_reco_below20,Up,2,0.0011761846848516988,0.0014056492364034057,9.659483950804607e-06
Signal,CMS_eff_e_reco_below20,Up,3,0.0014056492364034057,0.0016879615058736856,1.8324270059894684e-06
Signal,CMS_eff_e_reco_below20,Up,4,0.0016879615058736856,0.002029518495153339,1.9171116027916844e-05
Signal,CMS_eff_e_reco_below20,Up,5,0.002029518495153339,0.0024498090280613213,1.6801751053977464e-05
Signal,CMS_eff_e_reco_below20,Up,6,0.0024498090280613213,0.0029563838476912704,6.0496960551221325e-06
Signal,CMS_eff_e_reco_below20,Up,7,0.0029563838476912704,0.003557510286689314,1.9169601407555435e-05
Signal,CMS_eff_e_reco_below20,Up,8,0.003557510286689314,0.004267894997991053,1.2868691152094757e-05
Signal,CMS_eff_e_reco_below20,Up,9,0.004267894997991053,0.0050779368864586815,-9.528497210070663e-06
Signal,CMS_eff_e_reco_below20,Up,10,0.0050779368864586815,0.006105206239196243,2.7217579568016877e-05
Signal,CMS_eff_e_reco_below20,Up,11,0.006105206239196243,0.007522517248260182,3.498476311989524e-05
Signal,CMS_eff_e_reco_below20,Up,12,0.007522517248260182,0.009719243336259968,3.3748843024453796e-05
Signal,CMS_eff_e_reco_below20,Up,13,0.009719243336259968,0.013643487834444395,7.46325394854792e-05
Signal,CMS_eff_e_reco_below20,Up,14,0.013643487834444395,0.022087249077993153,0.00017913964648836955
Signal,CMS_eff_e_reco_below20,Up,15,0.022087249077993153,0.04393358703334,0.0005691675109105973
Signal,CMS_eff_e_reco_below20,Up,16,0.04393358703334,0.10073404070562539,0.0013759590945847976
Signal,CMS_eff_e_reco_below20,Up,17,0.10073404070562539,0.23767632438315117,0.0033925014902920297
Signal,CMS_eff_e_reco_below20,Up,18,0.23767632438315117,0.4957539730742803,0.00970916472946726
Signal,CMS_eff_e_reco_below20,Up,19,0.4957539730742803,1.0,0.03873338523559238
Signal,CMS_pileup,Down,0,0.0,0.0009567917389306952,1.1133036647290474e-05
Signal,CMS_pileup,Down,1,0.0009567917389306952,0.0011761846848516988,4.745637875362718e-06
Signal,CMS_pileup,Down,2,0.0011761846848516988,0.0014056492364034057,9.648883465744693e-06
Signal,CMS_pileup,Down,3,0.0014056492364034057,0.0016879615058736856,6.148856698512751e-06
Signal,CMS_pileup,Down,4,0.0016879615058736856,0.002029518495153339,1.9543002761533758e-05
Signal,CMS_pileup,Down,5,0.002029518495153339,0.0024498090280613213,1.267286306915212e-05
Signal,CMS_pileup,Down,6,0.0024498090280613213,0.0029563838476912704,8.964666226295463e-06
Signal,CMS_pileup,Down,7,0.0029563838476912704,0.003557510286689314,1.9047872914967776e-05
Signal,CMS_pileup,Down,8,0.003557510286689314,0.004267894997991053,1.5754893886375467e-05
Signal,CMS_pileup,Down,9,0.004267894997991053,0.0050779368864586815,-6.9197237627570895e-06
Signal,CMS_pileup,Down,10,0.0050779368864586815,0.006105206239196243,2.4684855883345272e-05
Signal,CMS_pileup,Down,11,0.006105206239196243,0.007522517248260182,2.9736383013871204e-05
Signal,CMS_pileup,Down,12,0.007522517248260182,0.009719243336259968,3.492844591449187e-05
Signal,CMS_pileup,Down,13,0.009719243336259968,0.013643487834444395,6.955207659090358e-05
Signal,CMS_pileup,Down,14,0.013643487834444395,0.022087249077993153,0.0001690817191121596
Signal,CMS_pileup,Down,15,0.022087249077993153,0.04393358703334,0.0005356305558170977
Signal,CMS_pileup,Down,16,0.04393358703334,0.10073404070562539,0.0013356946674079194
Signal,CMS_pileup,Down,17,0.10073404070562539,0.23767632438315117,0.0032564363611585294
Signal,CMS_pileup,Down,18,0.23767632438315117,0.4957539730742803,0.00928794038358192
Signal,CMS_pileup,Down,19,0.4957539730742803,1.0,0.03744214028956075
Signal,CMS_pileup,Up,0,0.0,0.0009567917389306952,8.794430132458386e-06
Signal,CMS_pileup,Up,1,0.0009567917389306952,0.0011761846848516988,3.7100096919102637e-06
Signal,CMS_pileup,Up,2,0.0011761846848516988,0.0014056492364034057,9.362230624486398e-06
Signal,CMS_pileup,Up,3,0.0014056492364034057,0.0016879615058736856,-3.0206280771199606e-06
Signal,CMS_pileup,Up,4,0.0016879615058736856,0.002029518495153339,1.7567343578059164e-05
Signal,CMS_pileup,Up,5,0.002029518495153339,0.0024498090280613213,1.8893635814441173e-05
Signal,CMS_pileup,Up,6,0.0024498090280613213,0.0029563838476912704,3.5055057463272444e-06
Signal,CMS_pileup,Up,7,0.0029563838476912704,0.003557510286689314,1.4265743331855358e-05
Signal,CMS_pileup,Up,8,0.003557510286689314,0.004267894997991053,8.153978162201507e-06
Signal,CMS_pileup,Up,9,0.004267894997991053,0.0050779368864586815,-1.0962931444082503e-05
Signal,CMS_pileup,Up,10,0.0050779368864586815,0.006105206239196243,2.3770415587486555e-05
Signal,CMS_pileup,Up,11,0.006105206239196243,0.007522517248260182,3.784637341287747e-05
Signal,CMS_pileup,Up,12,0.007522517248260182,0.009719243336259968,2.78299795101888e-05
Signal,CMS_pileup,Up,13,0.009719243336259968,0.013643487834444395,7.556493370179838e-05
